sourceID,sourceAddress,sourceType,sourceLocation,destinationServiceAddress,destinationServiceType,destinationLocation,accessedNodeAddress,accessedNodeType,operation,value,timestamp,normality
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,write,8,1520032126161,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,8,1520032126448,normal
battery5,/agent12/battery5,/batteryService,Entrance,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,8,1520032126899,normal
tempin27,/agent27/tempin27,/sensorService,room_8,/agent27/tempin27,/sensorService,room_8,/agent27/tempin27,/sensorService,write,20.419,1520032127494,normal
tempin1,/agent1/tempin1,/sensorService,BedroomChildren,/agent1/tempin1,/sensorService,BedroomChildren,/agent1/tempin1,/sensorService,write,20.3016,1520032129041,normal
tempin28,/agent28/tempin28,/sensorService,room_9,/agent28/tempin28,/sensorService,room_9,/agent28/tempin28,/sensorService,write,19.8582,1520032129410,normal
lightcontrol10,/agent10/lightcontrol10,/lightControler,Livingroom,/agent10/movement10,/movementSensor,Livingroom,/agent10/movement10/movement,/derived/boolean,read,0,1520032129697,normal
tempin11,/agent11/tempin11,/sensorService,Watterroom,/agent11/tempin11,/sensorService,Watterroom,/agent11/tempin11,/sensorService,write,19.5147,1520032129861,normal
tempin6,/agent6/tempin6,/sensorService,Bathroom,/agent6/tempin6,/sensorService,Bathroom,/agent6/tempin6,/sensorService,write,20.1748,1520032129872,normal
tempin29,/agent29/tempin29,/sensorService,room_10,/agent29/tempin29,/sensorService,room_10,/agent29/tempin29,/sensorService,write,20.0985,1520032129913,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charging,/basic/text,read,false,1520032131368,normal
tempin5,/agent5/tempin5,/sensorService,Garage,/agent5/tempin5,/sensorService,Garage,/agent5/tempin5,/sensorService,write,19.6181,1520032131501,normal
lightcontrol2,/agent2/lightcontrol2,/lightControler,BedroomParents,/agent2/movement2,/movementSensor,BedroomParents,/agent2/movement2/movement,/derived/boolean,read,1,1520032131737,normal
lightcontrol11,/agent11/lightcontrol11,/lightControler,Watterroom,/agent11/movement11,/movementSensor,Watterroom,/agent11/movement11/movement,/derived/boolean,read,0,1520032131850,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,9,1520032131911,normal
tempin26,/agent26/tempin26,/sensorService,room_7,/agent26/tempin26,/sensorService,room_7,/agent26/tempin26,/sensorService,write,19.5581,1520032132198,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,write,8,1520032132291,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,8,1520032132537,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,8,1520032133367,normal
tempin24,/agent24/tempin24,/sensorService,room_5,/agent24/tempin24,/sensorService,room_5,/agent24/tempin24,/sensorService,write,20.4914,1520032133572,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charging,/basic/text,read,false,1520032133808,normal
lightcontrol12,/agent12/lightcontrol12,/lightControler,Entrance,/agent12/movement12,/movementSensor,Entrance,/agent12/movement12/movement,/derived/boolean,read,0,1520032134371,normal
lightcontrol3,/agent3/lightcontrol3,/lightControler,Dinningroom,/agent3/movement3,/movementSensor,Dinningroom,/agent3/movement3/movement,/derived/boolean,read,1,1520032134433,normal
lightcontrol25,/agent25/lightcontrol25,/lightControler,room_6,/agent25/movement25,/movementSensor,room_6,/agent25/movement25/movement,/derived/boolean,read,0,1520032134464,normal
tempin3,/agent3/tempin3,/sensorService,Dinningroom,/agent3/tempin3,/sensorService,Dinningroom,/agent3/tempin3,/sensorService,write,20.0884,1520032134494,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,8,1520032134505,normal
lightcontrol5,/agent5/lightcontrol5,/lightControler,Garage,/agent5/movement5,/movementSensor,Garage,/agent5/movement5/movement,/derived/boolean,read,1,1520032134648,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,write,7,1520032134669,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,7,1520032135017,normal
tempin10,/agent10/tempin10,/sensorService,Livingroom,/agent10/tempin10,/sensorService,Livingroom,/agent10/tempin10,/sensorService,write,19.6475,1520032135150,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,7,1520032135294,normal
battery2,/agent5/battery2,/batteryService,Garage,/agent5/battery2,/batteryService,Garage,/agent5/battery2/charge,/basic/number,read,10,1520032135478,normal
battery2,/agent5/battery2,/batteryService,Garage,/agent5/battery2,/batteryService,Garage,/agent5/battery2/charging,/basic/text,read,false,1520032135714,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,8,1520032135776,normal
tempin13,/agent13/tempin13,/sensorService,Bedroom,/agent13/tempin13,/sensorService,Bedroom,/agent13/tempin13,/sensorService,write,20.1997,1520032136524,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charging,/basic/text,read,false,1520032136565,normal
lightcontrol22,/agent22/lightcontrol22,/lightControler,room_3,/agent22/movement22,/movementSensor,room_3,/agent22/movement22/movement,/derived/boolean,read,0,1520032136626,normal
tempin25,/agent25/tempin25,/sensorService,room_6,/agent25/tempin25,/sensorService,room_6,/agent25/tempin25,/sensorService,write,20.3385,1520032137518,normal
lightcontrol24,/agent24/lightcontrol24,/lightControler,room_5,/agent24/movement24,/movementSensor,room_5,/agent24/movement24/movement,/derived/boolean,read,0,1520032138523,normal
lightcontrol13,/agent13/lightcontrol13,/lightControler,Bedroom,/agent13/movement13,/movementSensor,Bedroom,/agent13/movement13/movement,/derived/boolean,read,0,1520032138574,normal
battery5,/agent12/battery5,/batteryService,Entrance,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,8,1520032139958,normal
battery5,/agent12/battery5,/batteryService,Entrance,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charging,/basic/text,read,false,1520032140265,normal
tempin21,/agent21/tempin21,/sensorService,room_2,/agent21/tempin21,/sensorService,room_2,/agent21/tempin21,/sensorService,write,20.4238,1520032140890,normal
tempin4,/agent4/tempin4,/sensorService,Kitchen,/agent4/tempin4,/sensorService,Kitchen,/agent4/tempin4,/sensorService,write,20.0639,1520032140911,normal
tempin22,/agent22/tempin22,/sensorService,room_3,/agent22/tempin22,/sensorService,room_3,/agent22/tempin22,/sensorService,write,19.899,1520032140982,normal
lightcontrol21,/agent21/lightcontrol21,/lightControler,room_2,/agent21/movement21,/movementSensor,room_2,/agent21/movement21/movement,/derived/boolean,read,0,1520032141157,normal
tempin23,/agent23/tempin23,/sensorService,room_4,/agent23/tempin23,/sensorService,room_4,/agent23/tempin23,/sensorService,write,20.3349,1520032142243,normal
battery6,/agent12/battery6,/batteryService,Entrance,/agent12/battery6,/batteryService,Entrance,/agent12/battery6/charge,/basic/number,read,10,1520032142253,normal
lightcontrol28,/agent28/lightcontrol28,/lightControler,room_9,/agent28/movement28,/movementSensor,room_9,/agent28/movement28/movement,/derived/boolean,read,0,1520032142294,normal
battery6,/agent12/battery6,/batteryService,Entrance,/agent12/battery6,/batteryService,Entrance,/agent12/battery6/charging,/basic/text,read,false,1520032142602,normal
lightcontrol29,/agent29/lightcontrol29,/lightControler,room_10,/agent29/movement29,/movementSensor,room_10,/agent29/movement29/movement,/derived/boolean,read,0,1520032144652,normal
lightcontrol1,/agent1/lightcontrol1,/lightControler,BedroomChildren,/agent1/movement1,/movementSensor,BedroomChildren,/agent1/movement1/movement,/derived/boolean,read,0,1520032144806,normal
lightcontrol27,/agent27/lightcontrol27,/lightControler,room_8,/agent27/movement27,/movementSensor,room_8,/agent27/movement27/movement,/derived/boolean,read,0,1520032144959,normal
tempin14,/agent14/tempin14,/sensorService,Showerroom,/agent14/tempin14,/sensorService,Showerroom,/agent14/tempin14,/sensorService,write,20.3173,1520032145236,normal
tempin20,/agent20/tempin20,/sensorService,room_1,/agent20/tempin20,/sensorService,room_1,/agent20/tempin20,/sensorService,write,20.3155,1520032145318,normal
tempin2,/agent2/tempin2,/sensorService,BedroomParents,/agent2/tempin2,/sensorService,BedroomParents,/agent2/tempin2,/sensorService,write,20.3616,1520032145913,normal
lightcontrol6,/agent6/lightcontrol6,/lightControler,Bathroom,/agent6/movement6,/movementSensor,Bathroom,/agent6/movement6/movement,/derived/boolean,read,1,1520032145974,normal
lightcontrol4,/agent4/lightcontrol4,/lightControler,Kitchen,/agent4/movement4,/movementSensor,Kitchen,/agent4/movement4/movement,/derived/boolean,read,0,1520032146015,normal
lightcontrol14,/agent14/lightcontrol14,/lightControler,Showerroom,/agent14/movement14,/movementSensor,Showerroom,/agent14/movement14/movement,/derived/boolean,read,0,1520032146148,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,7,1520032146374,normal
battery3,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3/charge,/basic/number,read,10,1520032146589,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charging,/basic/text,read,false,1520032146651,normal
battery3,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3/charging,/basic/text,read,false,1520032146845,normal
lightcontrol20,/agent20/lightcontrol20,/lightControler,room_1,/agent20/movement20,/movementSensor,room_1,/agent20/movement20/movement,/derived/boolean,read,0,1520032146886,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charging,/basic/text,read,false,1520032147081,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,8,1520032147173,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,write,7,1520032147255,normal
battery5,/agent12/battery5,/batteryService,Entrance,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,7,1520032147419,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,7,1520032147624,normal
lightcontrol26,/agent26/lightcontrol26,/lightControler,room_7,/agent26/movement26,/movementSensor,room_7,/agent26/movement26/movement,/derived/boolean,read,0,1520032148086,normal
tempin27,/agent27/tempin27,/sensorService,room_8,/agent27/tempin27,/sensorService,room_8,/agent27/tempin27,/sensorService,write,20.4847,1520032148178,normal
tempin1,/agent1/tempin1,/sensorService,BedroomChildren,/agent1/tempin1,/sensorService,BedroomChildren,/agent1/tempin1,/sensorService,write,20.0776,1520032150156,normal
tempin28,/agent28/tempin28,/sensorService,room_9,/agent28/tempin28,/sensorService,room_9,/agent28/tempin28,/sensorService,write,19.5849,1520032150320,normal
lightcontrol10,/agent10/lightcontrol10,/lightControler,Livingroom,/agent10/movement10,/movementSensor,Livingroom,/agent10/movement10/movement,/derived/boolean,read,0,1520032150392,normal
tempin6,/agent6/tempin6,/sensorService,Bathroom,/agent6/tempin6,/sensorService,Bathroom,/agent6/tempin6,/sensorService,write,19.8551,1520032150648,normal
tempin11,/agent11/tempin11,/sensorService,Watterroom,/agent11/tempin11,/sensorService,Watterroom,/agent11/tempin11,/sensorService,write,20.0742,1520032150863,normal
tempin29,/agent29/tempin29,/sensorService,room_10,/agent29/tempin29,/sensorService,room_10,/agent29/tempin29,/sensorService,write,19.5857,1520032151079,normal
lightcontrol2,/agent2/lightcontrol2,/lightControler,BedroomParents,/agent2/movement2,/movementSensor,BedroomParents,/agent2/movement2/movement,/derived/boolean,read,1,1520032152339,normal
tempin5,/agent5/tempin5,/sensorService,Garage,/agent5/tempin5,/sensorService,Garage,/agent5/tempin5,/sensorService,write,20.3542,1520032152770,normal
lightcontrol11,/agent11/lightcontrol11,/lightControler,Watterroom,/agent11/movement11,/movementSensor,Watterroom,/agent11/movement11/movement,/derived/boolean,read,0,1520032152934,normal
tempin26,/agent26/tempin26,/sensorService,room_7,/agent26/tempin26,/sensorService,room_7,/agent26/tempin26,/sensorService,write,20.3478,1520032152954,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charging,/basic/text,read,false,1520032154174,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,8,1520032154307,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,write,7,1520032154410,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,7,1520032154625,normal
tempin24,/agent24/tempin24,/sensorService,room_5,/agent24/tempin24,/sensorService,room_5,/agent24/tempin24,/sensorService,write,19.9817,1520032155076,normal
tempin3,/agent3/tempin3,/sensorService,Dinningroom,/agent3/tempin3,/sensorService,Dinningroom,/agent3/tempin3,/sensorService,write,20.1096,1520032155404,normal
lightcontrol12,/agent12/lightcontrol12,/lightControler,Entrance,/agent12/movement12,/movementSensor,Entrance,/agent12/movement12/movement,/derived/boolean,read,0,1520032155527,normal
lightcontrol3,/agent3/lightcontrol3,/lightControler,Dinningroom,/agent3/movement3,/movementSensor,Dinningroom,/agent3/movement3/movement,/derived/boolean,read,1,1520032155609,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,7,1520032155732,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charging,/basic/text,read,false,1520032155794,normal
tempin10,/agent10/tempin10,/sensorService,Livingroom,/agent10/tempin10,/sensorService,Livingroom,/agent10/tempin10,/sensorService,write,19.9075,1520032156070,normal
lightcontrol5,/agent5/lightcontrol5,/lightControler,Garage,/agent5/movement5,/movementSensor,Garage,/agent5/movement5/movement,/derived/boolean,read,1,1520032156398,normal
lightcontrol23,/agent23/lightcontrol23,/lightControler,room_4,/agent23/movement23,/movementSensor,room_4,/agent23/movement23/movement,/derived/boolean,read,0,1520032156480,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,7,1520032156511,normal
battery2,/agent5/battery2,/batteryService,Garage,/agent5/battery2,/batteryService,Garage,/agent5/battery2/charge,/basic/number,read,10,1520032156665,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,write,6,1520032157095,normal
tempin13,/agent13/tempin13,/sensorService,Bedroom,/agent13/tempin13,/sensorService,Bedroom,/agent13/tempin13,/sensorService,write,20.0022,1520032157454,normal
lightcontrol22,/agent22/lightcontrol22,/lightControler,room_3,/agent22/movement22,/movementSensor,room_3,/agent22/movement22/movement,/derived/boolean,read,0,1520032157690,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,7,1520032157741,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,6,1520032157772,normal
lightcontrol25,/agent25/lightcontrol25,/lightControler,room_6,/agent25/movement25,/movementSensor,room_6,/agent25/movement25/movement,/derived/boolean,read,0,1520032158079,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charging,/basic/text,read,false,1520032158182,normal
tempin25,/agent25/tempin25,/sensorService,room_6,/agent25/tempin25,/sensorService,room_6,/agent25/tempin25,/sensorService,write,20.228,1520032158387,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,6,1520032158448,normal
battery2,/agent5/battery2,/batteryService,Garage,/agent5/battery2,/batteryService,Garage,/agent5/battery2/charging,/basic/text,read,false,1520032158530,normal
lightcontrol13,/agent13/lightcontrol13,/lightControler,Bedroom,/agent13/movement13,/movementSensor,Bedroom,/agent13/movement13/movement,/derived/boolean,read,0,1520032159227,normal
battery5,/agent12/battery5,/batteryService,Entrance,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,7,1520032160857,normal
battery5,/agent12/battery5,/batteryService,Entrance,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charging,/basic/text,read,false,1520032160980,normal
lightcontrol24,/agent24/lightcontrol24,/lightControler,room_5,/agent24/movement24,/movementSensor,room_5,/agent24/movement24/movement,/derived/boolean,read,0,1520032161165,normal
tempin4,/agent4/tempin4,/sensorService,Kitchen,/agent4/tempin4,/sensorService,Kitchen,/agent4/tempin4,/sensorService,write,20.3655,1520032161800,normal
tempin22,/agent22/tempin22,/sensorService,room_3,/agent22/tempin22,/sensorService,room_3,/agent22/tempin22,/sensorService,write,20.1853,1520032161985,normal
lightcontrol21,/agent21/lightcontrol21,/lightControler,room_2,/agent21/movement21,/movementSensor,room_2,/agent21/movement21/movement,/derived/boolean,read,0,1520032162179,normal
tempin21,/agent21/tempin21,/sensorService,room_2,/agent21/tempin21,/sensorService,room_2,/agent21/tempin21,/sensorService,write,19.7416,1520032162425,normal
tempin23,/agent23/tempin23,/sensorService,room_4,/agent23/tempin23,/sensorService,room_4,/agent23/tempin23,/sensorService,write,19.5997,1520032162846,normal
lightcontrol28,/agent28/lightcontrol28,/lightControler,room_9,/agent28/movement28,/movementSensor,room_9,/agent28/movement28/movement,/derived/boolean,read,0,1520032163174,normal
battery6,/agent12/battery6,/batteryService,Entrance,/agent12/battery6,/batteryService,Entrance,/agent12/battery6/charge,/basic/number,read,10,1520032163379,normal
battery6,/agent12/battery6,/batteryService,Entrance,/agent12/battery6,/batteryService,Entrance,/agent12/battery6/charging,/basic/text,read,false,1520032163676,normal
lightcontrol1,/agent1/lightcontrol1,/lightControler,BedroomChildren,/agent1/movement1,/movementSensor,BedroomChildren,/agent1/movement1/movement,/derived/boolean,read,0,1520032165459,normal
tempin20,/agent20/tempin20,/sensorService,room_1,/agent20/tempin20,/sensorService,room_1,/agent20/tempin20,/sensorService,write,19.7391,1520032166249,normal
lightcontrol29,/agent29/lightcontrol29,/lightControler,room_10,/agent29/movement29,/movementSensor,room_10,/agent29/movement29/movement,/derived/boolean,read,0,1520032166505,normal
tempin14,/agent14/tempin14,/sensorService,Showerroom,/agent14/tempin14,/sensorService,Showerroom,/agent14/tempin14,/sensorService,write,19.5702,1520032166577,normal
tempin2,/agent2/tempin2,/sensorService,BedroomParents,/agent2/tempin2,/sensorService,BedroomParents,/agent2/tempin2,/sensorService,write,20.4032,1520032166648,normal
lightcontrol4,/agent4/lightcontrol4,/lightControler,Kitchen,/agent4/movement4,/movementSensor,Kitchen,/agent4/movement4/movement,/derived/boolean,read,0,1520032166823,normal
lightcontrol14,/agent14/lightcontrol14,/lightControler,Showerroom,/agent14/movement14,/movementSensor,Showerroom,/agent14/movement14/movement,/derived/boolean,read,0,1520032167017,normal
lightcontrol27,/agent27/lightcontrol27,/lightControler,room_8,/agent27/movement27,/movementSensor,room_8,/agent27/movement27/movement,/derived/boolean,read,0,1520032167202,normal
lightcontrol6,/agent6/lightcontrol6,/lightControler,Bathroom,/agent6/movement6,/movementSensor,Bathroom,/agent6/movement6/movement,/derived/boolean,read,1,1520032167263,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,6,1520032167417,normal
lightcontrol20,/agent20/lightcontrol20,/lightControler,room_1,/agent20/movement20,/movementSensor,room_1,/agent20/movement20/movement,/derived/boolean,read,0,1520032167632,normal
battery3,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3/charge,/basic/number,read,10,1520032167663,normal
battery3,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3,/batteryService,Kitchen,/agent4/battery3/charging,/basic/text,read,false,1520032168053,normal
battery4,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charging,/basic/text,read,false,1520032168237,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charging,/basic/text,read,false,1520032168268,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,7,1520032168381,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,write,6,1520032168524,normal
battery5,/agent12/battery5,/batteryService,Entrance,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,6,1520032168668,normal
washingmachine3,/agent14/washingmachine3,/washingService,Showerroom,/agent12/battery5,/batteryService,Entrance,/agent12/battery5/charge,/basic/number,read,6,1520032168801,normal
tempin27,/agent27/tempin27,/sensorService,room_8,/agent27/tempin27,/sensorService,room_8,/agent27/tempin27,/sensorService,write,19.5907,1520032168944,normal
lightcontrol26,/agent26/lightcontrol26,/lightControler,room_7,/agent26/movement26,/movementSensor,room_7,/agent26/movement26/movement,/derived/boolean,read,0,1520032169580,normal
tempin1,/agent1/tempin1,/sensorService,BedroomChildren,/agent1/tempin1,/sensorService,BedroomChildren,/agent1/tempin1,/sensorService,write,19.7147,1520032170759,normal
tempin28,/agent28/tempin28,/sensorService,room_9,/agent28/tempin28,/sensorService,room_9,/agent28/tempin28,/sensorService,write,20.3355,1520032170964,normal
lightcontrol10,/agent10/lightcontrol10,/lightControler,Livingroom,/agent10/movement10,/movementSensor,Livingroom,/agent10/movement10/movement,/derived/boolean,read,0,1520032171169,normal
tempin6,/agent6/tempin6,/sensorService,Bathroom,/agent6/tempin6,/sensorService,Bathroom,/agent6/tempin6,/sensorService,write,19.856,1520032171404,normal
tempin11,/agent11/tempin11,/sensorService,Watterroom,/agent11/tempin11,/sensorService,Watterroom,/agent11/tempin11,/sensorService,write,20.2799,1520032171486,normal
tempin29,/agent29/tempin29,/sensorService,room_10,/agent29/tempin29,/sensorService,room_10,/agent29/tempin29,/sensorService,write,20.1541,1520032171712,normal
lightcontrol2,/agent2/lightcontrol2,/lightControler,BedroomParents,/agent2/movement2,/movementSensor,BedroomParents,/agent2/movement2/movement,/derived/boolean,read,1,1520032172973,normal
tempin5,/agent5/tempin5,/sensorService,Garage,/agent5/tempin5,/sensorService,Garage,/agent5/tempin5,/sensorService,write,20.0079,1520032173526,normal
lightcontrol11,/agent11/lightcontrol11,/lightControler,Watterroom,/agent11/movement11,/movementSensor,Watterroom,/agent11/movement11/movement,/derived/boolean,read,0,1520032173608,normal
tempin26,/agent26/tempin26,/sensorService,room_7,/agent26/tempin26,/sensorService,room_7,/agent26/tempin26,/sensorService,write,19.8745,1520032173741,normal
lightcontrol12,/agent12/lightcontrol12,/lightControler,Entrance,/agent12/movement12,/movementSensor,Entrance,/agent12/movement12/movement,/derived/boolean,read,0,1520032176150,normal
lightcontrol3,/agent3/lightcontrol3,/lightControler,Dinningroom,/agent3/movement3,/movementSensor,Dinningroom,/agent3/movement3/movement,/derived/boolean,read,1,1520032176345,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charging,/basic/text,read,false,1520032176376,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,7,1520032176622,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,write,6,1520032176857,normal
tempin3,/agent3/tempin3,/sensorService,Dinningroom,/agent3/tempin3,/sensorService,Dinningroom,/agent3/tempin3,/sensorService,write,20.0983,1520032176898,normal
tempin10,/agent10/tempin10,/sensorService,Livingroom,/agent10/tempin10,/sensorService,Livingroom,/agent10/tempin10,/sensorService,write,19.8283,1520032176991,normal
tempin24,/agent24/tempin24,/sensorService,room_5,/agent24/tempin24,/sensorService,room_5,/agent24/tempin24,/sensorService,write,20.0601,1520032177554,normal
lightcontrol5,/agent5/lightcontrol5,/lightControler,Garage,/agent5/movement5,/movementSensor,Garage,/agent5/movement5/movement,/derived/boolean,read,1,1520032177626,normal
washingmachine1,/agent6/washingmachine1,/washingService,Bathroom,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,6,1520032178016,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,6,1520032178190,normal
lightcontrol23,/agent23/lightcontrol23,/lightControler,room_4,/agent23/movement23,/movementSensor,room_4,/agent23/movement23/movement,/derived/boolean,read,0,1520032178292,normal
tempin13,/agent13/tempin13,/sensorService,Bedroom,/agent13/tempin13,/sensorService,Bedroom,/agent13/tempin13,/sensorService,write,20.3693,1520032178385,normal
lightcontrol22,/agent22/lightcontrol22,/lightControler,room_3,/agent22/movement22,/movementSensor,room_3,/agent22/movement22/movement,/derived/boolean,read,0,1520032178672,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charge,/basic/number,read,6,1520032178877,normal
tempin25,/agent25/tempin25,/sensorService,room_6,/agent25/tempin25,/sensorService,room_6,/agent25/tempin25,/sensorService,write,20.395,1520032179184,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charging,/basic/text,read,false,1520032179246,normal
battery2,/agent5/battery2,/batteryService,Garage,/agent5/battery2,/batteryService,Garage,/agent5/battery2/charge,/basic/number,read,10,1520032179328,normal
lightcontrol25,/agent25/lightcontrol25,/lightControler,room_6,/agent25/movement25,/movementSensor,room_6,/agent25/movement25/movement,/derived/boolean,read,0,1520032179430,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,read,6,1520032179584,normal
washingmachine2,/agent11/washingmachine2,/washingService,Watterroom,/agent11/battery4,/batteryService,Watterroom,/agent11/battery4/charge,/basic/number,write,5,1520032179758,normal
battery1,/agent5/battery1,/batteryService,Garage,/agent5/battery1,/batteryService,Garage,/agent5/battery1/charging,/basic/text,read,false,1520032180045,normal
battery2,/agent5/battery2,/batteryService,Garage,/agent5/battery2,/batteryService,Garage,/agent5/battery2/charging,/basic/text,read,false,1520032180045,normal
